Locality,Longitude,Latitude,Unit,Plane Type,strike,dip,altitude (m)
4-30-19-18,103.568122,32.341859, Fault, Fault,31,82,2610.053822
4-30-19-18,103.568319,32.341733, Fault, Fault,2,65,2613.170521
4-30-19-18,103.568316,32.341686, Fault, Fault,15,75,2612.47887
4-30-19-18,103.568316,32.341686, Fault, Fault,5,62,2612.47887
4-30-19-18,103.568337,32.341605, Fault, Fault,7,63,2614.355579
4-30-19-18,103.568367,32.341532, Fault, Fault,200,87,2617.490345
4-30-19-18,103.568354,32.341557, Fault, Fault,31,85,2614.828724
4-30-19-18,103.568354,32.341557, Fault, Fault,210,89,2614.828724
4-30-19-18,103.568362,32.34157, Fault, Fault,32,86,2615.514759
4-30-19-18,103.568515,32.341197, Tr, Bedding,209,81,2612.970814
4-30-19-17,103.572767,32.339855, Fault, Fault,124,71,2607.084583
4-30-19-17,103.572802,32.339906, Fault, Fault,134,73,2613.011341
4-30-19-17,103.572885,32.339886, Fault, Fault,132,82,2602.153675
4-30-19-17,103.572889,32.339891, Fault, Fault,111,87,2601.418079
4-30-19-17,103.572832,32.339933, Tr, Bedding,94,83,2615.188831
4-30-19-17,103.572357,32.338656, Fault, Fault,96,74,2608.394642
4-30-19-17,103.572416,32.338663, Fault, Fault,94,76,2608.558704
4-30-19-17,103.572366,32.338761, Tr, Bedding,100,76,2603.507191
4-30-19-17,103.572285,32.33853, Fault, Fault,129,84,2611.43932
4-30-19-17,103.572285,32.33853, Fault, Fault,129,81,2611.43932
4-30-19-17,103.572159,32.338545, Fault, Fault,138,88,2602.360218
4-30-19-17,103.57216,32.338525, Fault, Fault,115,80,2606.474476
4-30-19-17,103.574706,32.337721, Fault, Fault,109,88,2602.760785
4-30-19-17,103.574761,32.337688, Fault, Fault,293,84,2604.411231
4-30-19-17,103.574814,32.337704, Tr, Bedding,109,81,2607.51017
4-30-19-17,103.574915,32.337733, Tr, Bedding,102,87,2610.597319
4-30-19-17,103.574919,32.337728, Fault, Fault,119,83,2610.139373
4-30-19-17,103.574909,32.337765, Fault, Fault,82,78,2610.303049
4-30-19-16,103.578435,32.338038, Fault, Fault,124,89,2603.919517
4-30-19-16,103.578481,32.338045, Fault, Fault,276,83,2603.266329
4-30-19-16,103.578531,32.338095, Fault, Fault,306,89,2605.00798
4-30-19-16,103.57853,32.338106, Fault, Fault,124,85,2604.779601
4-30-19-16,103.578643,32.338178, Fault, Fault,306,87,2606.082964
4-30-19-16,103.578684,32.338244, Fault, Fault,119,88,2604.297019
4-30-19-16,103.578683,32.338245, Fault, Fault,289,87,2605.669578
4-30-19-16,103.578684,32.338252, Fault, Fault,109,85,2604.755738
4-30-19-16,103.578736,32.338291, Fault, Fault,103,77,2602.518023
4-30-19-16,103.578748,32.338315, Fault, Fault,327,78,2603.17771
4-30-19-16,103.578805,32.338352, Fault, Fault,130,31,2603.237388
4-30-19-16,103.578795,32.338343, Fault, Fault,137,64,2602.460043
4-30-19-16,103.578736,32.338328, Fault, Fault,290,60,2602.894256
4-30-19-16,103.578715,32.338355, Fault, Fault,155,76,2603.438131
4-30-19-16,103.579044,32.338621, Fault, Fault,106,82,2601.889625
4-30-19-16,103.579044,32.338621, Tr, Bedding,133,69,2601.889625
4-30-19-16,103.580424,32.339768, Tr, Bedding,111,79,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,280,78,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,285,79,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,291,79,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,287,84,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,299,77,2604.440512
4-30-19-16,103.580424,32.339768, Fault, Fault,297,80,2604.440512
4-30-19-16,103.580445,32.339722, Fault, Fault,118,84,2604.451329
4-30-19-16,103.580468,32.339656, Fault, Fault,111,84,2604.592252
4-30-19-16,103.580434,32.339659, Fault, Fault,96,86,2605.499698
4-30-19-16,103.580443,32.339691, Fault, Fault,110,82,2602.936634
4-30-19-16,103.580444,32.339691, Fault, Fault,107,84,2603.902943
4-30-19-16,103.580456,32.339674, Tr, Bedding,111,87,2605.903675
4-30-19-16,103.582117,32.341582, Tr, Bedding,293,89,2603.943226
4-30-19-16,103.582108,32.34169, Fault, Fault,297,88,2606.091663
4-30-19-16,103.582073,32.341717, Fault, Fault,297,85,2604.52306
4-30-19-16,103.582046,32.341786, Fault, Fault,297,87,2580.653431
4-30-19-16,103.58199,32.341493, Fault, Fault,70,71,2598.093128
4-30-19-16,103.581999,32.341521, Tr, Bedding,83,75,2586.278675
4-30-19-14,103.609539,32.35005, Fault, Fault,123,53,2566.262595
4-30-19-14,103.609737,32.350001, Fault, Fault,139,79,2565.817911
4-30-19-14,103.609694,32.35, Fault, Fault,48,83,2566.550535
4-30-19-14,103.609581,32.349994, Tr, Foliation,139,85,2567.669919
4-30-19-14,103.609645,32.350003, Tr, Foliation,115,87,2565.546083
4-30-19-14,103.609679,32.350016, Fault, Fault,68,80,2562.079955
4-30-19-14,103.63085,32.343328, Fault, Fault,101,79,2563.280295
4-30-19-14,103.630839,32.343324, Fault, Fault,103,81,2562.160084
4-30-19-14,103.631002,32.343225, Fault, Fault,102,75,2567.399258
4-30-19-14,103.63095,32.343151, Fault, Fault,94,76,2561.990322
4-30-19-14,103.630851,32.343026, Fault, Fault,73,82,2554.476894
4-30-19-14,103.630212,32.342605, Fault, Fault,56,81,2566.175381
4-30-19-14,103.630138,32.342552, Fault, Fault,55,85,2569.221523
4-30-19-14,103.630462,32.342852, Fault, Fault,94,79,2561.357021
4-30-19-14,103.630705,32.343001, Fault, Fault,85,81,2555.234707
4-30-19-14,103.630898,32.343025, Fault, Fault,102,77,2554.877773
4-30-19-14,103.630931,32.34305, Fault, Fault,83,82,2551.356289
4-30-19-14,103.631228,32.343282, Tr, Bedding,105,72,2557.845791
4-30-19-14,103.631018,32.343175, Fault, Fault,98,72,2554.665615
4-30-19-14,103.63453,32.342277, Tr, Cleavage,187,82,2559.339931
4-30-19-14,103.63453,32.342277, Tr, Bedding,348,70,2559.339931
4-30-19-14,103.63445,32.342244, Fault, Fault,117,39,2554.074551
4-30-19-14,103.63445,32.342244, Tr, Bedding,161,86,2554.074551
4-30-19-14,103.634427,32.342193, Tr, Cleavage,205,82,2558.369717
4-30-19-14,103.634251,32.342327, Tr, Bedding,95,40,2550.163174
4-30-19-13,103.637906,32.345249, Tr, Cleavage,114,79,2543.925291
4-30-19-13,103.637798,32.345181, Fault, Fault,296,85,2566.837734
4-30-19-13,103.637804,32.34518, Fault, Fault,297,81,2567.278896
4-30-19-13,103.637916,32.345278, Fault, Fault,71,88,2548.895262
4-30-19-13,103.637919,32.345296, Fault, Fault,66,86,2548.857556
4-30-19-13,103.637923,32.345311, Fault, Fault,57,84,2548.463462
4-30-19-13,103.637878,32.345248, Fault, Fault,120,86,2546.357021
4-30-19-13,103.637909,32.345256, Fault, Fault,109,76,2549.037441
4-30-19-13,103.637918,32.345264, Fault, Fault,97,80,2547.608242
4-30-19-13,103.637918,32.345264, Fault, Fault,105,78,2547.608242
4-30-19-13,103.637903,32.345228, Fault, Fault,87,81,2551.792324
4-30-19-13,103.6379,32.34524, Fault, Fault,81,85,2547.828701
4-30-19-13,103.637892,32.345243, Fault, Fault,71,83,2550.794521
4-30-19-13,103.637851,32.345124, Fault, Fault,55,84,2555.806973
4-30-19-13,103.638281,32.345452, Fault, Fault,170,87,2545.406024
4-30-19-13,103.638306,32.345453, Fault, Fault,170,88,2545.763763
4-30-19-13,103.638443,32.345575, Fault, Fault,187,89,2545.919184
4-30-19-13,103.638449,32.345567, Fault, Fault,159,89,2543.523576
4-30-19-13,103.63846,32.345576, Fault, Fault,173,88,2547.231533
4-30-19-13,103.638447,32.345587, Fault, Fault,180,80,2547.346035
4-30-19-13,103.63844,32.345596, Fault, Fault,176,89,2546.073086
4-30-19-13,103.638436,32.345567, Fault, Fault,357,89,2548.329922
4-30-19-13,103.638409,32.345568, Fault, Fault,98,76,2550.245449
4-30-19-13,103.638474,32.345596, Fault, Fault,175,80,2548.781091
4-30-19-13,103.638474,32.345596, Fault, Fault,182,88,2548.781091
4-30-19-13,103.638481,32.345583, Fault, Fault,0,88,2548.76487
4-30-19-13,103.638481,32.345583, Fault, Fault,180,89,2548.76487
4-30-19-13,103.638483,32.345593, Fault, Fault,175,76,2548.147222
4-30-19-13,103.638482,32.345598, Fault, Fault,142,84,2547.451678
4-30-19-13,103.638498,32.345616, Fault, Fault,194,81,2552.142422
4-30-19-13,103.638486,32.345604, Fault, Fault,204,85,2552.058437
4-30-19-13,103.638461,32.345604, Fault, Fault,203,76,2555.169521
4-30-19-13,103.638461,32.345604, Fault, Fault,0,88,2555.169521
4-30-19-13,103.638461,32.345604, Fault, Fault,2,87,2555.169521
4-30-19-13,103.638461,32.345604, Fault, Fault,191,86,2555.169521
4-30-19-13,103.638461,32.345604, Tr, Plane Type 3,344,57,2555.169521
4-30-19-12,103.649234,32.353001, Tr, Foliation,151,82,2538.301357
4-30-19-12,103.649103,32.353038, Tr, Foliation,152,85,2538.486904
4-30-19-12,103.649133,32.353024, Tr, Cleavage,323,76,2538.37582
4-30-19-12,103.649427,32.353122, Tr, Foliation,319,78,2540.374355
4-30-19-12,103.649444,32.35312, Tr, Bedding,291,87,2538.410244
4-30-19-11,103.66241,32.348173, Tr, Bedding,80,68,2526.905117
4-30-19-11,103.662423,32.348216, Fault, Fault,95,74,2526.663529
4-30-19-11,103.662417,32.348218, Fault, Fault,154,79,2527.87727
4-30-19-11,103.662474,32.348163, Fault, Fault,87,72,2526.5336
4-30-19-11,103.662563,32.348075, Fault, Fault,177,69,2528.632795
4-30-19-11,103.66266,32.348061, Fault, Fault,177,65,2528.925547
4-30-19-11,103.662958,32.347769, Fault, Fault,137,58,2532.511074
4-30-19-11,103.662955,32.347785, Fault, Fault,148,55,2531.176771
4-30-19-11,103.662955,32.347785, Fault, Fault,146,58,2531.176771
4-30-19-11,103.662962,32.347791, Fault, Fault,132,59,2531.319721
4-30-19-11,103.662965,32.3478, Fault, Fault,156,53,2532.993935
4-30-19-11,103.662965,32.3478, Fault, Fault,151,54,2532.993935
4-30-19-11,103.662981,32.347807, Fault, Fault,158,55,2531.978614
4-30-19-11,103.662931,32.347758, Fault, Fault,128,81,2530.782514
4-30-19-11,103.662932,32.347753, Fault, Fault,134,82,2531.640973
4-30-19-11,103.662969,32.347753, Fault, Fault,130,88,2530.075062
4-30-19-11,103.662986,32.347748, Fault, Fault,142,49,2528.523246
4-30-19-11,103.662967,32.347743, Fault, Fault,164,71,2526.693251
4-30-19-11,103.662983,32.347779, Fault, Fault,161,60,2527.538122
4-30-19-11,103.662986,32.347723, Fault, Fault,299,86,2529.096665
4-30-19-11,103.663,32.347717, Fault, Fault,117,85,2529.851187
4-30-19-11,103.66298,32.347714, Fault, Fault,302,87,2528.930886
4-30-19-11,103.662991,32.347716, Fault, Fault,120,85,2529.590298
4-30-19-11,103.663071,32.347674, Fault, Fault,305,80,2530.358465
4-30-19-11,103.663071,32.347675, Fault, Fault,138,53,2528.540892
4-30-19-11,103.663113,32.347648, Fault, Fault,213,76,2529.495026
4-30-19-11,103.663113,32.347646, Fault, Fault,206,74,2530.032521
4-30-19-11,103.663123,32.34765, Fault, Fault,206,71,2532.054021
4-30-19-11,103.663103,32.347658, Fault, Fault,75,70,2525.688787
4-30-19-11,103.663103,32.347665, Fault, Fault,86,78,2525.337782
4-30-19-11,103.663375,32.347519, Fault, Fault,91,70,2526.848745
4-30-19-11,103.663375,32.347519, Fault, Fault,94,65,2527.73092
4-30-19-11,103.663433,32.347486, Fault, Fault,120,55,2523.884463
4-30-19-11,103.663427,32.347489, Fault, Fault,122,69,2526.334652
4-30-19-11,103.663427,32.347489, Fault, Fault,112,62,2526.105796
4-30-19-11,103.66342,32.347521, Fault, Fault,109,53,2527.228062
4-30-19-11,103.663379,32.347517, Tr, Bedding,72,66,2526.958839
4-30-19-10,103.6719,32.350015, Fault, Fault,122,83,2517.595058
4-30-19-10,103.672062,32.350074, Fault, Fault,93,72,2514.740566
4-30-19-10,103.672135,32.350082, Fault, Fault,110,72,2516.028652
4-30-19-10,103.672164,32.350104, Fault, Fault,152,84,2518.984707
4-30-19-10,103.672164,32.350104, Fault, Fault,146,78,2518.984707
4-30-19-10,103.672163,32.350098, Fault, Fault,329,81,2516.903652
4-30-19-10,103.672178,32.350117, Fault, Fault,312,87,2516.906094
4-30-19-10,103.672191,32.350147, Fault, Fault,309,82,2514.398281
4-30-19-10,103.672218,32.350148, Fault, Fault,312,78,2521.579189
4-30-19-10,103.672218,32.350148, Fault, Fault,299,85,2521.579189
4-30-19-10,103.672231,32.350154, Fault, Fault,307,89,2523.015957
4-30-19-10,103.672222,32.350161, Fault, Fault,322,78,2520.383389
4-30-19-10,103.672129,32.350182, Fault, Fault,303,86,2515.754726
4-30-19-10,103.672106,32.350198, Fault, Fault,8,68,2515.882656
4-30-19-10,103.672108,32.350195, Fault, Fault,12,54,2518.902676
4-30-19-10,103.672156,32.350254, Fault, Fault,109,78,2517.783779
4-30-19-10,103.672168,32.35029, Fault, Fault,104,79,2510.01376
4-30-19-10,103.672168,32.35029, Fault, Fault,106,76,2510.01376
4-30-19-10,103.672137,32.350378, Fault, Fault,4,67,2499.84457
4-30-19-10,103.672215,32.350149, Fault, Fault,6,75,2518.469576
4-30-19-10,103.672217,32.350155, Tr, Bedding,304,89,2519.66062
4-30-19-10,103.67238,32.350225, Fault, Fault,120,89,2521.204433
4-30-19-10,103.67219,32.350161, Fault, Fault,22,65,2514.477301
4-30-19-10,103.672268,32.350121, Tr, Bedding,113,87,2513.517062
4-30-19-10,103.672228,32.350124, Tr, Bedding,307,87,2514.296412
4-30-19-9,103.681392,32.345107, Fault, Bedding,105,88,2501.477139
4-30-19-9,103.681378,32.345324, Fault, Fault,285,87,2500.62167
4-30-19-9,103.680784,32.344832, Fault, Fault,104,74,2520.833096
4-30-19-9,103.680782,32.344636, Fault, Fault,312,84,2515.983974
4-30-19-9,103.681357,32.344637, Fault, Fault,50,70,2509.175869
4-30-19-9,103.681038,32.344474, Fault, Fault,111,81,2512.285488
4-30-19-9,103.681296,32.344463, Fault, Fault,301,83,2508.986416
4-30-19-9,103.681533,32.344484, Cambrian, Bedding,106,81,2509.978359
4-30-19-9,103.681798,32.344388, Tr, Bedding,94,76,2505.735928
4-30-19-8,103.684688,32.342421, Tr, Bedding,44,60,2512.035732
4-30-19-8,103.684494,32.342566, Fault, Fault,126,75,2514.614101
4-30-19-8,103.684386,32.342569, Fault, Fault,147,63,2513.665127
4-30-19-8,103.684388,32.34257, Fault, Fault,158,56,2512.524502
4-30-19-8,103.684379,32.342575, Fault, Fault,163,55,2512.370205
4-30-19-8,103.684323,32.342609, Fault, Fault,144,75,2511.606289
4-30-19-8,103.684323,32.342609, Fault, Fault,159,66,2511.606289
4-30-19-8,103.684359,32.342645, Fault, Fault,148,61,2510.538906
4-30-19-8,103.684401,32.3427, Fault, Fault,28,67,2516.638027
4-30-19-8,103.684365,32.342578, Fault, Fault,183,66,2516.950771
4-30-19-8,103.684427,32.342555, Fault, Fault,97,59,2514.330654
4-30-19-8,103.684579,32.342439, Tr, Bedding,26,49,2519.62875
4-30-19-7,103.693128,32.344089, Fault, Fault,136,67,2502.988065
4-30-19-7,103.693148,32.34409, Tr, Cleavage,104,86,2503.592568
4-30-19-7,103.694775,32.344097, Tr, Bedding,130,78,2500.552288
4-30-19-7,103.694775,32.344097, Fault, Fault,111,52,2500.552288
4-30-19-7,103.694775,32.344097, Fault, Fault,137,73,2500.552288
4-30-19-7,103.694785,32.34409, Fault, Fault,135,68,2501.877295
4-30-19-7,103.694779,32.344077, Fault, Fault,129,72,2501.750232
4-30-19-7,103.694786,32.344075, Tr, Cleavage,140,81,2497.86449
4-30-19-7,103.694786,32.344075, Tr, Bedding,136,61,2497.86449
4-30-19-6,103.702157,32.338391, Tr, Bedding,143,76,2498.590176
4-30-19-6,103.701112,32.338267, Fault, Fault,129,88,2477.204922
4-30-19-6,103.701239,32.338217, Fault, Fault,134,89,2481.409912
4-30-19-6,103.702339,32.338246, Fault, Fault,121,89,2497.722012
4-30-19-6,103.702452,32.338397, Tr, Cleavage,110,65,2477.531826
4-30-19-6,103.702118,32.338279, Fault, Fault,122,64,2489.636259
4-30-19-6,103.702143,32.338268, Tr, Cleavage,124,71,2491.340726
4-30-19-5,103.711664,32.329946, Fault, Fault,131,76,2483.21798
4-30-19-5,103.711684,32.32995, Fault, Fault,137,72,2485.397914
4-30-19-5,103.711711,32.329954, Fault, Fault,136,71,2483.135407
4-30-19-5,103.711714,32.329959, Fault, Fault,137,75,2482.520724
4-30-19-5,103.711691,32.329943, Fault, Fault,130,71,2480.088949
4-30-19-5,103.71168,32.329919, Fault, Fault,2,31,2482.703405
4-30-19-5,103.711675,32.329923, Fault, Fault,140,89,2484.907965
4-30-19-5,103.711662,32.329917, Fault, Fault,126,73,2481.667557
4-30-19-5,103.711679,32.329911, Fault, Fault,128,78,2479.732217
4-30-19-5,103.711651,32.329939, Fault, Fault,128,79,2482.96957
4-30-19-5,103.711612,32.329946, Fault, Fault,128,83,2484.985439
4-30-19-5,103.7116,32.329944, Fault, Fault,300,89,2484.850918
4-30-19-5,103.711629,32.329934, Fault, Fault,133,83,2483.544277
4-30-19-5,103.711629,32.329934, Fault, Fault,124,84,2483.544277
4-30-19-5,103.711654,32.329915, Fault, Fault,121,86,2486.377773
4-30-19-5,103.711648,32.329903, Tr, Cleavage,124,81,2485.554775
4-30-19-5,103.711483,32.329372, Tr, Bedding,80,16,2483.187771
4-30-19-5,103.711467,32.329388, Tr, Bedding,49,23,2483.05031
4-30-19-5,103.711511,32.329335, Tr, Cleavage,126,81,2483.776506
4-30-19-5,103.711421,32.329315, Fault, Fault,100,51,2484.229956
4-30-19-5,103.71141,32.329296, Fault, Fault,108,52,2483.212146
4-30-19-5,103.711442,32.329313, Fault, Fault,105,40,2482.743093
4-30-19-5,103.711451,32.329292, Fault, Fault,104,51,2484.292412
4-30-19-5,103.711451,32.329292, Fault, Fault,296,82,2481.956983
4-30-19-4,103.657653,32.47965, Tr, Bedding,354,30,2678.848965
4-30-19-4,103.657669,32.479643, Tr, Bedding,60,25,2679.824551
4-30-19-4,103.657717,32.47961, Tr, Bedding,13,25,2676.441738
4-30-19-4,103.653129,32.481876, Tr, Bedding,338,51,2683.537813
4-30-19-4,103.653119,32.481885, Tr, Bedding,352,40,2682.95248
4-30-19-3,103.640504,32.505091, Fault, Fault,252,89,2701.034756
4-30-19-3,103.640504,32.505091, Fault, Fault,101,63,2701.034756
4-30-19-3,103.640504,32.505091, Fault, Fault,98,60,2701.034756
4-30-19-3,103.640504,32.505091, Fault, Fault,97,65,2701.034756
4-30-19-3,103.640504,32.505091, Tr, Bedding,80,46,2701.034756
4-30-19-3,103.640488,32.505007, Tr, Bedding,88,63,2698.359463
4-30-19-3,103.640421,32.504986, Fault, Fault,131,86,2701.764248
4-30-19-3,103.640463,32.504944, Fault, Fault,273,87,2702.456387
4-30-19-3,103.640455,32.504852, Fault, Fault,196,57,2692.303555
4-30-19-3,103.640382,32.504688, Fault, Fault,127,77,2686.977871
4-30-19-3,103.640327,32.505188, Fault, Fault,125,76,2715.419521
4-30-19-3,103.640366,32.504936, Tr, Bedding,102,51,2702.006852
4-30-19-3,103.640351,32.504869, Tr, Bedding,92,47,2704.686855
4-30-19-3,103.640424,32.504728, Tr, Bedding,69,48,2710.259646
4-30-19-3,103.640407,32.504682, Tr, Bedding,308,35,2719.158779
4-30-19-3,103.640397,32.50471, Tr, Bedding,108,47,2721.912441
4-30-19-3,103.640485,32.504607, Fault, Fault,335,88,2720.300625
4-30-19-3,103.640511,32.504628, Fault, Fault,331,86,2707.609951
4-30-19-3,103.640509,32.5046, Tr, Bedding,314,86,2725.985683
4-30-19-3,103.640351,32.504404, Tr, Axial plane,312,49,2718.790371
4-30-19-3,103.640347,32.504441, Tr, Bedding,3,29,2720.662441
4-30-19-3,103.640326,32.504448, Tr, Bedding,316,85,2721.198086
4-30-19-2,103.634203,32.516779, Tr, Overturned bedding,87,69,2713.958828
4-30-19-2,103.634249,32.516604, Tr, Cleavage,172,29,2710.839443
4-30-19-2,103.634203,32.51655, Tr, Overturned bedding,86,61,2715.000088
4-30-19-2,103.634333,32.51649, Tr, Cleavage,105,41,2718.867031
4-30-19-1,103.610481,32.588197, Fault, Fault,134,78,2831.35165
4-30-19-1,103.610291,32.588247, Fault, Fault,117,79,2831.17416
4-30-19-1,103.610491,32.588232, Fault, Fault,292,88,2826.053039
4-30-19-1,103.610488,32.588248, Fault, Fault,110,89,2826.222864
4-30-19-1,103.610489,32.588249, Fault, Fault,109,88,2825.742322
4-30-19-1,103.610477,32.588243, Fault, Fault,125,63,2826.219995
4-30-19-1,103.610456,32.588248, Fault, Fault,124,64,2826.180653
4-30-19-1,103.610469,32.588411, Tr, Bedding,109,86,2823.743197
4-30-19-1,103.610496,32.588463, Tr, Bedding,111,86,2824.917872
4-29-19-14,103.661384,32.476769, Tr, Bedding,36,34,2666.29208
4-29-19-14,103.661376,32.476941, Tr, Bedding,54,28,2661.657558
4-29-19-14,103.661382,32.477034, Tr, Bedding,66,35,2661.984951
4-29-19-14,103.661195,32.477597, Tr, Bedding,3,34,2680.265224
4-29-19-14,103.661168,32.477996, Fault, Fault,349,44,2704.525234
4-29-19-14,103.661165,32.478088, Fault, Fault,347,77,2672.924892
4-29-19-14,103.661384,32.478158, Fault, Fault,353,71,2682.612637
4-29-19-14,103.660828,32.478501, Tr, Bedding,82,69,2689.195156
4-29-19-14,103.660794,32.478545, Fault, Fault,110,35,2690.160488
4-29-19-13,103.670892,32.460515, Fault, Fault,308,60,2674.745693
4-29-19-13,103.670927,32.460477, Fault, Fault,244,27,2674.539883
4-29-19-13,103.670917,32.460487, Tr, Bedding,245,29,2673.783535
4-29-19-13,103.670941,32.460556, Tr, Bedding,270,66,2673.718349
4-29-19-13,103.671028,32.460676, Tr, Bedding,278,69,2659.530812
4-29-19-12,103.677205,32.452747, Fault, Fault,79,65,2659.015224
4-29-19-12,103.677205,32.452747, Fault, Fault,72,58,2659.015224
4-29-19-12,103.677205,32.452747, Fault, Fault,59,54,2659.015224
4-29-19-12,103.677179,32.45276, Fault, Fault,62,52,2660.990566
4-29-19-12,103.677189,32.452765, Fault, Fault,60,52,2662.11459
4-29-19-12,103.677182,32.452761, Fault, Fault,56,48,2662.98373
4-29-19-12,103.677172,32.45276, Fault, Fault,66,62,2668.201992
4-29-19-12,103.677172,32.45276, Fault, Fault,61,41,2668.201992
4-29-19-12,103.677162,32.452747, Fault, Fault,61,47,2667.523525
4-29-19-12,103.677296,32.452819, Fault, Fault,41,31,2661.245225
4-29-19-12,103.67731,32.452823, Fault, Fault,47,35,2661.577969
